period_5y,l0_domain,l1,l2,l3_id,l3_label,korea_mass,korea_docs,benchmark_mass,benchmark_docs,benchmark_type,korea_to_benchmark_ratio,gap_strength,is_relative_gap,gap_severity
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1623,language model fine-tuning interface,0.2003356344883326,1,0.589134125636672,0,domain_reference_mean,0.3400509761199653,0.6599490238800347,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1654,medical image analysis system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1697,multi-view stereo system,0.1995325033157686,1,0.589134125636672,0,domain_reference_mean,0.33868773617575726,0.6613122638242428,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1727,object detection system,1.6208445473026325,8,0.589134125636672,0,domain_reference_mean,2.7512318108393403,0.0,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1741,optical character recognition engine,0.3872182393186364,2,0.589134125636672,0,domain_reference_mean,0.6572666944054092,0.3427333055945908,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1743,optical flow estimation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1754,perception module for vehicles,1.289811074789351,5,0.589134125636672,0,domain_reference_mean,2.1893334958240005,0.0,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1759,point cloud processing engine,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1761,pose estimation method,0.1959527767249577,1,0.589134125636672,0,domain_reference_mean,0.33261148556484194,0.6673885144351581,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1802,remote sensing image processing,0.4014002860738401,2,0.589134125636672,0,domain_reference_mean,0.6813393904826858,0.31866060951731423,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1820,scene understanding system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1833,semantic segmentation engine,0.1972682550876544,1,0.589134125636672,0,domain_reference_mean,0.3348443868778919,0.6651556131221081,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1869,style transfer method,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1913,video action recognition,1.4051257314410508,7,0.589134125636672,0,domain_reference_mean,2.385069325126165,0.0,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1919,vision-language model,0.7992188099473188,4,0.589134125636672,0,domain_reference_mean,1.3565990750978991,0.0,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1922,visual object tracking,0.656328628038839,3,0.589134125636672,0,domain_reference_mean,1.1140563743944563,0.0,False,covered
1992-1996,Technology,AI technology and invention,Computer vision and image understanding,TECHNOLOGY-REF-1924,visual question answering,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1353,A/B testing framework for models,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1438,content moderation system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1492,document understanding system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1526,explainable AI module,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1674,model interpretability system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,"Document, language, and decision intelligence",TECHNOLOGY-REF-1866,state-space sequence model,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1506,Edge AI,0.3930052677105153,2,0.589134125636672,0,domain_reference_mean,0.6670896330878779,0.33291036691212206,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1617,Knowledge distillation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1619,Knowledge graph,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1621,Knowledge representation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1402,batch inference system,0.1964178136591623,1,0.589134125636672,0,domain_reference_mean,0.3334008422053218,0.6665991577946782,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1486,distributed edge intelligence,0.1997459703610946,1,0.589134125636672,0,domain_reference_mean,0.33905007649188695,0.6609499235081131,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1487,distributed inference system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1507,edge AI processor,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1508,edge computing inference,0.8043698127133287,4,0.589134125636672,0,domain_reference_mean,1.365342419850579,0.0,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1509,embedded neural network,0.198685386293951,1,0.589134125636672,0,domain_reference_mean,0.33724983437215333,0.6627501656278467,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1510,embedded vision processor,0.2002344433225089,1,0.589134125636672,0,domain_reference_mean,0.33987921359353834,0.6601207864064617,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1516,energy-based model,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1518,energy-efficient inference,0.1988942183137935,1,0.589134125636672,0,domain_reference_mean,0.337604307166641,0.662395692833359,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1536,federated edge learning,0.1938895972077697,1,0.589134125636672,0,domain_reference_mean,0.3291094315716899,0.6708905684283101,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1572,hardware-aware model optimization,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1618,knowledge distillation method,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1620,knowledge management system,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1640,low-latency inference engine,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1677,model offloading method,0.3957299912180814,2,0.589134125636672,0,domain_reference_mean,0.6717145960445247,0.32828540395547534,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1732,on-device inference engine,2.3042877961482584,10,0.589134125636672,0,domain_reference_mean,3.9113127144994957,0.0,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1733,on-device machine learning,0.6519825205459716,3,0.589134125636672,0,domain_reference_mean,1.1066792639814913,0.0,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1734,on-device personalization,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1766,privacy-preserving edge inference,0.4006144130312394,2,0.589134125636672,0,domain_reference_mean,0.680005444597695,0.31999455540230504,False,covered
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1780,quantized edge model,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1790,real-time edge analytics,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1791,real-time streaming inference,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1842,serverless inference architecture,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1848,smart sensor with embedded AI,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1896,tiny machine learning,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Edge AI and distributed inference,TECHNOLOGY-REF-1934,wearable AI system,0.3323358901688825,1,0.589134125636672,0,domain_reference_mean,0.5641090470013599,0.4358909529986401,False,covered
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1350,3D generative model,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1376,AI-generated content detection,0.3970817488373196,2,0.589134125636672,0,domain_reference_mean,0.6740090779976409,0.32599092200235913,False,covered
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1389,Autoencoder,1.936183651790261,9,0.589134125636672,0,domain_reference_mean,3.286490406064739,0.0,False,covered
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1398,Autoregressive generation,0.2013931857546659,1,0.589134125636672,0,domain_reference_mean,0.3418460703443754,0.6581539296556246,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1425,Code generation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1551,Generative AI,0.1940329103462456,1,0.589134125636672,0,domain_reference_mean,0.3293526922015525,0.6706473077984475,True,moderate_underrepresentation
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1570,Grounded generation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1584,Image captioning,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1596,Image-to-text generation,0.0,0,0.589134125636672,0,domain_reference_mean,0.0,1.0,True,absolute_gap
1992-1996,Technology,AI technology and invention,Generative AI and content generation,TECHNOLOGY-REF-1625,Large language model,0.1973761136801905,1,0.589134125636672,0,domain_reference_mean,0.3350274667366924,0.6649725332633076,True,moderate_underrepresentation
